index,corp_code,corp_name,corp_eng_name,stock_code,modify_date
94830,01394669,누보,"NOUSBO CO., LTD",332290,
94832,00872656,금양그린파워,"KUMYANG GREEN POWER CO., Ltd.",282720,
94838,00134565,이스타코,"e-STARCO. CO.,LTD",015020,
94839,00125822,삼보산업,"SAMBO Industrial Co., Ltd.",009620,
94840,00219361,해성산업,"Haesung Industrial Co., Ltd.",034810,
94841,00228712,동우팜투테이블,"DONGWOO FARM TO TABLE CO., LTD",088910,
94849,00140858,와이엠,"YM CO., LTD.",007530,
94900,01781847,교보15호스팩,Kyobo 15 Special Purpose Acquisition Company,465320,
94901,01226234,와이바이오로직스,"Y-Biologics, Inc",338840,
94927,00667373,현대힘스,"HYUNDAI HYMS CO., LTD.",460930,
94943,01186671,바이오시네틱스,"Bio-Synectics, Inc.",281310,
94971,00136624,신영와코루,SHINYOUNG WACOAL INC,005800,
94988,01259232,노바텍,"NOVATECH Co., Ltd.",285490,
95012,00248974,하나제약,"Hana Pharm. Co., Ltd.",293480,
95013,00308896,셀피글로벌,"Cellfie Global Co.,Ltd.",068940,
95014,00413417,우리손에프앤지,"Woorison F&G CO., LTD.",073560,
95015,00344287,HD현대인프라코어,"HD Hyundai Infracore Co., Ltd.",042670,
95016,00624378,마이크로투나노,"MICRO2NANO, INC.",424980,
95035,00148610,한화투자증권,"HANWHA INVESTMENT&SECURITIES CO.,LTD",003530,
95057,00222213,피케이엘,Photronics Korea Ltd,039870,
95161,00250614,삼영엠텍,SAMYOUNG M-TEK C0. LTD.,054540,
95162,00330424,LS증권,"LS SECURITIES Co., Ltd.",078020,
95163,01816268,KB제29호스팩,KB No.29 Special Purpose Acquisition Company,478390,
95168,00495554,와이앤넥스트,Y&NEXT Inc.,090740,
95205,00939942,포시에스,"FORCS Co., Ltd.",189690,
95277,00230911,HRS,"HRS Co., Ltd",036640,
95302,00498001,모베이스,"MOBASE Co., Ltd.",101330,
95347,00397243,티엔아이,TNI Co Ltd,066350,
95350,00164609,HD현대미포,"HD HYUNDAI MIPO CO.,LTD.",010620,
95351,00842585,네이블,Nable Inc.,153460,
95352,00978075,머니무브,"MoneyMove Co., Ltd.",179720,
95353,01150515,대명에너지,Dae Myoung Energy Co. Ltd.,389260,
95397,00127954,CJ프레시웨이,CJ Freshway Corporation,051500,
95398,01442966,마스턴프리미어리츠,"MASTERN PREMIER REIT 1 Co., Ltd.",357430,
95465,01148909,휴럼,"Hurum Co., Ltd.",284420,
95514,00117230,TYM,TYM CORPORATION,002900,
95515,00393469,녹원씨엔아이,"Nokwon Commercials & Industries, Inc.",065560,
95516,00442835,메타랩스,"METALABS CO., LTD.",090370,
95517,00349732,코나아이,"KONA I CO., LTD.",052400,
95518,00341916,오스템임플란트,"OSSTEMIMPLANT.CO.,Ltd",048260,
95568,00241236,에이치씨코퍼레이션,"HC Corporation Co., Ltd.",037340,
95569,00447487,제주반도체,Jeju Semiconductor Corp.,080220,
95577,00350048,오성첨단소재,"OSUNG ADVANCED MATERIALS CO., LTD.",052420,
95578,00337296,원포유,"ONE4U CO.,LTD",122830,
95579,01084364,엔지스테크널러지,"EnGIS Technologies, Inc.",208860,
95617,01818682,한국제15호스팩,"Korea No.15 Special Purpose Acquisition Co., Ltd.",479880,
95623,00409140,이원컴포텍,"EWON COMFORTECH CO.,LTD",088290,
95624,00450995,대모,"DAEMO Engineering Co., Ltd.",317850,
95733,00202060,구영테크,"GUYOUNG TECHNOLOGY CO., LTD.",053270,
95742,00161116,HL D&I,HL D&I HALLA CORPORATION,014790,
95772,01251489,라온피플,LaonPeople Inc.,300120,
95814,00838962,알서포트,"RSUPPORT Co., Ltd.",131370,
95842,01011368,에이치브이엠,"HVM CO.,LTD.",295310,
95855,00103121,세븐코스프,"Seven KOSF CO.,LTD",017160,
95856,00103325,고제,"KOJE Co.,Ltd.",002540,
95903,01026157,쏘카,"SOCAR, Inc.",403550,
95904,00114765,케이비아이동국실업,"KBI DONGKOOK IND CO., LTD",001620,
95936,01190568,에이피알,"APR Co., Ltd.",278470,
96011,00625942,한솔아이원스,"Hansol IONES Co., Ltd.",114810,
96047,00105244,알보젠코리아,"ALVOGEN KOREA CO.,LTD",002250,
96048,00106508,기린,"KIRIN CO.,LTD",006070,
96053,00107923,남한제지,"NAMHAN PAPER CO.,LTD",001950,
96058,00110051,에스케이머티리얼즈,"SK Materials Co., Ltd.",036490,
96062,00111227,대양제지공업,DaeyangPaperMfg,006580,
96084,00264103,에이엠에스,Aju Media Solutions,044770,
96086,00264839,아이비진,IBXENE CORP.,039060,
96110,00132992,성우하이텍,"SUNGWOO HITECH CO., LTD",015750,
96111,00141273,웰바이오텍,"WELLBIOTEC CO.,LTD",010600,
96112,00153339,태경산업,"TAEKYUNG INDUSTRIAL CO.,LTD",015890,
96113,00365457,제이티,JT Corporation.,089790,
96114,00660121,디에이테크놀로지,"DA Technology Co.,Ltd.",196490,
96115,01137383,카카오게임즈,Kakao Games Corp.,293490,
96149,01284751,시지트로닉스,"Sigetronics, Inc.",429270,
96150,01785700,IBKS제23호스팩,IBKS No.23 Special Purpose Acquisition Company,467930,
96151,01672114,한국제11호기업인수목적,"Korea No.11 Special Purpose Acquisition Co., LTD.",436610,
96152,00909835,차이커뮤니케이션,"Chai Communication Co., LTD.",351870,
96165,00117027,알루코,"ALUKO CO.,LTD.",001780,
96231,00159874,한국지주,Korea Holidings Incorporated,009760,
96277,00111829,대웅바이오,Daewoong Bio Inc.,016890,
96284,00115427,신동방CP,ShinDongBang CP Corporation,004660,
96288,00116499,동신제약,"DONGSHIN PHARMACEUTICAL CO.,LTD",006600,
96342,00238977,에스엠화진,"SM HWAJIN Co., Ltd.",134780,
96348,01212383,엔케이맥스,"NKMAX Co.,Ltd.",262760,
96403,00163716,한창,HANCHANG CORPORATION,005110,
96404,01014055,에스트래픽,"STraffic Co.,Ltd.",234300,
96456,01817081,SK이터닉스,"SK eternix Co., Ltd.",475150,
96482,00544577,브이엠,VM Inc.,089970,
96483,01807729,하나33호스팩,Hana 33 Special Purpose Acquisition Company,475250,
96485,00645089,NHN벅스,NHN BUGS Corporation,104200,
96500,00118460,태림페이퍼,"TAILIM PAPER CO.,LTD",019300,
96504,00120508,롯데푸드,"LOTTE FOOD CO.,LTD.",002270,
96507,00121251,네오퍼플,"NEO PURPLE CO.,Ltd.",028090,
96516,00127024,삼양엔텍,"Samyang Entech Co., Ltd.",008720,
96525,00503899,사조해표,SAJOHAEPYO Corporation,079660,
96567,00110875,대신정보통신,DaishinInformation,020180,
96629,01494118,노을,"Noul Co., Ltd.",376930,
96788,00132105,삼양제넥스,"SAMYANG GENEX CO., LTD",003940,
96789,00132114,선진지주,"SUNJIN HOLDINGS CO.,LTD",014300,
96867,01018167,캐로스,"CAROS CO., LTD.",260490,
97063,00138376,쎄라텍,CERATECH CORPORATION,041550,
97065,00139418,알루코,"ALUKO CO.,LTD",021570,
97275,01765265,동국제강,"DONGKUK STEEL MILL Co., Ltd.",460860,
97339,00149248,아세아페이퍼텍,ASIA PAPERTEC INC,009380,
97340,00149840,중앙제지,"CHOONGANG PAPER MFG CO.,LTD",005600,
97345,00151252,에스와이,"SY CO.,LTD",004530,
97530,01251577,휴네시온,"Hunesion co.,ltd",290270,
97531,01815764,이베스트스팩6호,Ebest Special Purpose Acquisition No6 Company,478110,
97548,00163682,메리츠증권,"MERITZ SECURITIES CO.,LTD",008560,
97603,00154392,에스트라,AESTURA Corporation,016570,
97836,00409681,아스트,"AeroSpace Technology of Korea, Inc.",067390,
97837,01845701,교보16호스팩,Kyobo 16 Special Purpose Acquisition Company,482520,
97839,00480756,이트론,"E-TRON CO.,LTD.",096040,
97889,00120182,NH투자증권,"NH INVESTMENT & SECURITIES CO.,LTD. ",005940,
97890,00108490,엔피케이,"NPK CO.,LTD",048830,
97891,00150828,진흥기업,CHINHUNG INTERNATIONAL INC,002780,
97892,00164779,SK하이닉스,SK hynix Inc.,000660,
97893,00260930,에스엠,"SM ENTERTAINMENT CO., Ltd.",041510,
97894,00171636,한솔홀딩스,"Hansol Holdings Co., Ltd.",004150,
97895,00306454,한국정보인증,"KOREA INFORMATION CERTIFICATE AUTHORITY, INCORPORATED",053300,
97896,00181712,SK,SK Inc.,034730,
97897,00632304,JW홀딩스,JW HOLDINGS CORPORATION,096760,
97898,00531829,엠아이텍,"MITECH CO.,LTD.",179290,
97911,00198378,녹십자셀,GREEN CROSS CELL CORPORATION,031390,
98062,00238199,로지시스,LOGISYS INC.,067730,
98112,00259934,예림당,"YeaRimDang Publishing Co., Ltd.",036000,
98159,01050738,솔트룩스,SALTLUX Inc,304100,
98166,00159412,한국제지,"HANKUK PAPER MFG CO.,LTD",002300,
98173,00163044,한일약품공업,"HANIL PHARMACEUTICALIND CO.,LTD",003040,
98175,00164292,동원데어리푸드,DONGWON DAIRY FOODS,003900,
98177,00164362,행남사,HAENGNAM INC.,008800,
98180,00208301,성우몰드,"SUNGWOO MOLD CO.,LTD",053440,
98194,00220446,예일바이오텍,YEIL BIOTECH Corp.,054250,
98219,00653112,미래자원엠엘,"MILAE RESOURCES ML CO., LTD.",233190,
98315,00414850,효성 ITX,"HYOSUNG ITX.CO.,LTD",094280,
98343,00874195,코썬바이오,"Kosun Bio Co., Ltd.",204990,
98354,01360875,탑머티리얼,"TOP MATERIAL Co., Ltd",360070,
98356,01658266,하나금융24호기업인수목적,Hana Financial Twenty-four SPAC,430230,
98366,00264671,세중,"SEJOONG CO., LTD.",039310,
98367,00945457,아이진,"EyeGene,Inc",185490,
98368,01276594,신한알파리츠,"Shinhan Alpha REIT Co,. Ltd.",293940,
98394,00115931,디오,DIO Corporation,039840,
98395,00604268,에이프로,"APRO Co., LTD",262260,
98406,01169498,젬,ZAMLED,248020,
98431,00234449,제이엠피,JMP Ltd.,054790,
98478,00126308,삼성E&A,"SAMSUNG E&A CO.,LTD",028050,
98479,00587925,모아라이프플러스,MOA Life Plus Co. Ltd.,142760,
98533,00536286,윈팩,WINPAC INC.,097800,
98592,00351375,뉴보텍,"NUVOTEC Co., Ltd",060260,
98597,00163114,서연,SEOYON CO. LTD,007860,
98702,00247939,씨모스,"creative master of semiconductor. co.,ltd",037600,
98704,00923516,메가터치,"Megatouch Co., Ltd",446540,
98759,01119387,이에스산업,"ES INDUSTRY CO.,LTD",241510,
98807,00475976,인콘,"INCON Co., Ltd.",083640,
98808,00977641,하이로닉,"Hironic Co.,Ltd",149980,
98809,00988364,SGA솔루션즈,"SGA Solutions Co.,Ltd.",184230,
98828,00825223,화신정공,"HWASHIN PRECISION CO., LTD.",126640,
98882,00148984,시알홀딩스,"CR Holdings Co., LTD.",000480,
98883,00606293,나이스디앤비,"NICE D&B CO., LTD.",130580,
98888,01798980,유안타제15호스팩,Yuanta 15 SPECIAL PURPOSE ACQUISITION COMPANY,473050,
98889,00652423,인바이오젠,"INBIOGEN CO.,Ltd",101140,
98944,00248053,지에스엔텍,GS ENTEC Corp.,037640,
98955,00252658,코리언일랙트로닉스파워소스,"Korean Electronics Power Sources Co.,Ltd",046810,
98970,00127167,삼영무역,"SAMYUNG TRADING CO.,LTD",002810,
99018,01138993,원바이오젠,"Wonbiogen Co., Ltd.",278380,
99104,00542898,케이이엠텍,KEM Tech Corp.,106080,
99105,00123143,보령,Boryung Corporation,003850,
99106,00857480,사람인,"Saramin Co., Ltd.",143240,
99107,00923826,일월지엠엘,"ILWOUL GML Co.,Ltd",178780,
99108,01468061,레뷰코퍼레이션,RevuCorporation Inc,443250,
99111,00867034,듀켐바이오,"DuChemBio Co, LTD",176750,
99121,00101664,경보제약,"KYONGBO PHARMACEUTICAL CO., LTD.",214390,
99128,00231691,판타지오,Fantagio Corp.,032800,
99130,00249034,드림라인,Dreamline Corporation,035430,
99208,00983040,한진칼,HANJINKAL,180640,
99242,01510489,프레스티지바이오파마,Prestige BioPharma Limited,950210,
99243,01524093,DL이앤씨,"DL E&C CO.,LTD.",375500,
99244,01596425,SK스퀘어,"SK Square Co., Ltd.",402340,
99245,01203507,에스엠비나,"SMVINA Co.,Ltd.",299670,
99246,01232192,티디에스팜,"TDSPHARM Co., Ltd.",464280,
99250,00144021,원풍물산,WonpungMulsan,008290,
99251,00656021,BF랩스,"BFLABS Co.,LTD.",139050,
99295,00209780,케이씨,"KC CO., LTD.",029460,
99315,00297448,플래스크,"Flask Co., Ltd.",041590,
99316,01181515,엘앤씨바이오,"L&C BIO Co., Ltd",290650,
99331,00390860,대산F&B,Daesan F&B Inc.,065150,
99332,01233465,동국생명과학,"DongKook Life Science Co., Ltd.",303810,
99351,00404941,한텍,HANTECH LTD.,098070,
99352,00149804,대유에이텍,"DAYOU AUTOMOTIVE SEAT TECHNOLOGY CO., LTD",002880,
99389,00265324,CJ ENM,"CJ ENM CO., Ltd.",035760,
99392,01014657,비즈니스온커뮤니케이션,"BusinessOn Communication Co.,Ltd",138580,
99398,01658831,오름테라퓨틱,"Orum Therapeutics, Inc.",475830,
99424,01307335,공구우먼,"09women Co., Ltd.",366030,
99455,00352064,프리엠스,FreeMs Corporation,053160,
99463,00173069,아진카인텍,AJINCARINTECH. INC.,011400,
99465,00402110,시큐브,"SECUVE Co., Ltd.",131090,
99468,01063237,플럼라인생명과학,"Plumbline Life Sciences, Inc.",222670,
99498,00136226,신성델타테크,"SHINSUNG DELTA TECH CO., LTD",065350,
99519,00682992,우리벤처파트너스,"Woori Venture Partners Co., Ltd.",298870,
99543,00454937,덕신이피씨,"DUKSHINEPC CO., LTD.",090410,
99550,00110547,링세오코리아,LYNXEO KOREA LTD,003050,
99557,00562245,태웅로직스,"Taewoong Logistics Co., Ltd.",124560,
99558,01860010,오션스바이오,"OceansBio Co., Ltd.",332190,
99559,01201970,셀레스트라,Celestra Inc.,352770,
99560,01351080,지아이이노베이션,GI Innovation Inc.,358570,
99605,00245472,티씨케이,"TOKAI CARBON KOREA CO., LTD",064760,
99606,00403793,바이브컴퍼니,VAIV company Inc.,301300,
99607,01113718,올릭스,"OliX Pharmaceuticals, Inc.",226950,
99612,00295370,제이앤케이인더스트리,"AIBIT Co., Ltd.",039230,
99614,00323868,웹케시,WebCash Corporation,053580,
99642,00525864,피앤씨테크,"PNC Technologies Co.,Ltd.",237750,
99643,00603348,케이아이엔엑스,"KINX, Inc.",093320,
99664,00369107,우리바이오,"WOOREE BIO CO., LTD",082850,
99665,00643656,위메이드맥스,"Wemade Max Co., Ltd.",101730,
99680,00351579,SGA,"SGA Co.,Ltd",049470,
99740,01667592,키움제7호기업인수목적,Kiwoom No.7 Special Purpose Acquisition Company,433530,
99741,01142260,에스엠씨지,"SMCG CO.,Ltd",460870,
99742,01022142,엠디바이스,"Mdevice Co., Ltd",226590,
99766,01118643,로보쓰리에이아이,"Robo3 Ai co.,Ltd",238500,
99813,00258102,지엔코,"Great New wave Coming Co., Ltd.",065060,
99814,00111689,아진전자부품,"AJIN ELECTRONIC COMPONENTS CO.,LTD",009320,
99815,00125965,KH 미래물산,"KH Mirae Corporation Co., Ltd.",111870,
99816,00797364,KC코트렐,"KC Cottrell Co., Ltd.",119650,
99817,00130408,서산,SeoSanCo.Ltd.,079650,
99818,01142400,이루다,"ILOODA Co.,Ltd",164060,
99819,00364795,레드로버,"REDROVER CO.,LTD",060300,
99859,00129235,삼화왕관,"SAMHWA CROWN & CLOSURE CO.,LTD",004450,
99898,00112059,상상인증권,"SANGSANGININVESTMENT&SECURITIES CO.,LTD.",001290,
99899,01641600,에이럭스,"ALUX Co., Ltd.",475580,
99904,00471068,덕산하이메탈,"DUKSANHIMETALCO.,LTD.",077360,
99905,01061558,덕산네오룩스,"DUK SAN NEOLUX CO.,LTD",213420,
99906,01064069,토박스코리아,"TOEBOX KOREA, Ltd.",215480,
99907,01504211,라메디텍,"LAMEDITECH Co., Ltd.",462510,
99940,01605529,버넥트,"VIRNECT Co., Ltd.",438700,
99942,00549891,케어젠,"CAREGEN CO.,LTD.",214370,
99947,01492651,큐로셀,Curocell Inc.,372320,
99959,00134510,SJG세종,"SJG SEJONG CO.,LTD",033530,
99960,00585608,커넥트웨이브,"Connectwave Co., Ltd.",119860,
99961,01210066,리파인,"REFINE Co., Ltd.",377450,
99962,01803927,에이유브랜즈,"AU BRANDZ Co., Ltd",481070,
100000,00255105,케이바이오,KBIO COMPANY Inc.,038530,
100001,01572489,한화플러스제2호기업인수목적,Hanwha Plus No 2 Special Purpose Acquisiton Company,386580,
100008,00766106,엣지파운드리,"Edge Foundry Co.,Ltd",105550,
100017,01204056,하이브,"HYBE Co., Ltd.",352820,
100024,00160588,한화,HANWHA CORP,000880,
100061,01559637,블루엠텍,"BLUEMTEC CO., LTD.",439580,
100063,00113562,롯데손해보험,"Lotte Non-Life Insurance Co., Ltd.",000400,
100067,00226316,호전실업,Hojeon Limited,111110,
100070,00577380,신진에스엠,"SINJIN SM CO.,LTD.",138070,
100076,01814233,미래에셋비전스팩4호,Mirae Asset Vision Special Purpose Acquisition 4 Company,477380,
100080,00307028,경남제약,"KYUNG NAM PHARM.CO.,LTD.",053950,
100081,01594764,신한제9호기업인수목적,Shinhan 9th Special Purpose Acquisition Company,405640,
100082,01344363,다원넥스뷰,"DAWON NEXVIEW CO.,LTD.",323350,
100087,01072518,디피코,"DPECO CO.,LTD.",163430,
100088,01217014,트윔,TWIM Corp,290090,
100132,00263140,휴스토리,"Hustory Co., Ltd.",046400,
100134,01381984,SKAI,"SKAI worldwide Co., Ltd.",357880,
100135,00160375,진양폴리우레탄,"CHINYANG POLY URETHANE CO.,LTD",010640,
100136,00164788,현대모비스,"HYUNDAI MOBIS CO.,LTD",012330,
100146,00216434,체리부로,"Cherrybro Co.,Ltd",066360,
100160,00132868,성안머티리얼스,"SEONG AN Materials CO.,LTD",011300,
100184,00119672,두올,DUAL,016740,
100185,00330044,캠시스,CammSys Corp.,050110,
100186,01583652,모니터랩,"MONITORAPP CO., LTD.",434480,
100194,01512575,코어라인소프트,"Coreline Soft Co., Ltd",384470,
100209,00190756,와이엔텍,"Y-ENTECCO.,LTD.",067900,
100210,01130885,바이오인프라생명과학,BioInfra Life Science Inc.,266470,
100211,01376715,디앤디파마텍,D&D Pharmatech Inc.,347850,
100216,01016309,한켐,"HANCHEM CO.,LTD",457370,
100227,01074862,메가스터디교육,MegaStudyEdu Co. Ltd,215200,
100247,00560982,바이오솔루션,"Bio Solution Co.,Ltd.",086820,
100248,00124504,포스코인터내셔널,POSCO INTERNATIONAL,047050,
100249,00128032,삼일제약,"SAMIL PHARMACEUTICAL CO.,LTD",000520,
100250,00145163,파미셀,"Pharmicell Co.,Ltd.",005690,
100251,00441243,형지엘리트,HYUNGJI ELITE INC.,093240,
100252,01281541,에피바이오텍,"Epi Biotech Co., Ltd.",446440,
100268,00164742,현대자동차,HYUNDAI MOTOR CO,005380,
100269,01867749,유비씨,"UVC Co., Ltd.",495810,
100270,01467336,창대정밀,CHANGDAE Precision,368030,
100271,01814589,디비금융스팩12호,"DB Finance No.12 Special Purpose Acquisition Co., Ltd.",477760,
100298,00842619,리가켐바이오,LigaChem Biosciences Inc.,141080,
100346,00112457,대주산업,Daejoo Inc.,003310,
100362,00264255,바텍,"ValueAddedTechnologyCo.,Ltd.",043150,
100363,00269922,인바디,"InBody Co., Ltd.",041830,
100364,00225706,JW생명과학,JW LIFESCIENCE CORPORATION,234080,
100365,00557508,GKL,"Grand Korea Leisure Co.,Ltd",114090,
100366,01336735,펨토바이오메드,Femtobiomed Inc.,327610,
100371,00681142,쌍방울,SBW,102280,
100404,01540453,에이직랜드,"ASICLAND Co.,Ltd",445090,
100422,00257149,지더블유바이텍,"GW Vitek CO.,LTD.",036180,
100423,00373021,테라사이언스,"TERA SCIENCE Co.,LTD",073640,
100424,01866528,교보17호스팩,Kyobo 17 Special Purpose Acquisition Company,489210,
100471,01853214,신한제14호스팩,Shinhan 14th Special Purpose Acquisition Company,487360,
100473,00173795,신흥,"SHINHUNG CO.,LTD",004080,
100476,00129013,CJ씨푸드,CJ SEAFOOD CORPORATION,011150,
100477,00135795,신도리코,"SINDOH CO.,LTD ",029530,
100478,00406329,루멘스,"LUMENS CO., LTD.",038060,
100479,00161125,한온시스템,Hanon Systems,018880,
100480,00596260,투비소프트,"TOBESOFT Co., Ltd.",079970,
100482,00138792,아시아나항공,Asiana Airlines Inc.,020560,
100483,00651901,에어부산,"Air Busan Co., Ltd",298690,
100493,00136004,신라에스지,"SILLA SG CO., LTD.",025870,
100494,00992543,LK삼양,"LK SAMYANG CO., LTD",225190,
100506,00490090,이지케어텍,"ezCaretech Co., LTD",099750,
100507,01854408,신한제15호스팩,Shinhan 15th Special Purpose Acquisition Company,487830,
100514,01620713,교보12호기업인수목적,Kyobo 12 Special Purpose Acquisition Company,421800,
100515,01207901,사이냅소프트,Synapsoft Corp.,466410,
100516,01847550,하나34호스팩,Hana Thirty-four Special  Purpose Acquisition Company,484130,
100517,00121039,명문제약,"MYUNGMOON PHARM CO.,LTD",017180,
100531,00458562,에이티세미콘,"JHCOS Co., Ltd.",089530,
100545,00159731,글로본,"GLOBON CO., LTD.",019660,
100546,01616808,키움제6호기업인수목적,Kiwoom No. 6 Special Purpose Acquisition Company,413600,
100571,01016886,테크엔,"TECHEN Co.,Ltd",308700,
100596,00159193,한국전력공사,KOREA ELECTRIC POWER CORPORATION,015760,
100617,00105271,케이씨씨,KCC Corporation,002380,
100627,01259311,푸드나무,"FOODNAMOO, INC.",290720,
100633,01031229,한국비티비,"BTB Korea Co.,Ltd",219750,
100691,01384787,시프트업,SHIFT UP Corporation.,462870,
100695,00124090,한국특강,"KOREA STEEL CO.,LTD",007280,
100696,00123523,창해에탄올,"Changhae Ethanol Co., Ltd.",004650,
100697,00124197,세아제강지주,SeAH Steel Holdings Corporation,003030,
100698,00264945,나이스정보통신,NICE INFORMATION & TELECOMMUNICATION INC.,036800,
100699,00276834,KX하이텍,"KX HITECH CO.,LTD",052900,
100764,00307897,신한카드,"Shinhan Card Co.,Ltd",032710,
100766,00367844,자이에스앤디,Xi S&D Inc.,317400,
100767,01194689,HD현대마린솔루션,"HD Hyundai Marine Solution Co., Ltd",443060,
100768,00831428,옵투스제약,"OPTUS Pharmaceutical Co., Ltd.",131030,
100769,01205851,HD현대일렉트릭,"HD HYUNDAI ELECTRIC CO.,LTD",267260,
100770,00970453,파마리서치,"PharmaResearch Co., Ltd.",214450,
100771,01236897,제일약품,"JEIL PHARMACEUTICAL CO.,LTD",271980,
100772,01010642,지씨셀,GC CELL CORPORATION,144510,
100773,01217829,엔에프씨,NFC Corporation,265740,
100774,01489648,솔브레인,"Soulbrain Co., Ltd.",357780,
100776,00108065,에코바이브,"EcoVive Co., Ltd.",015540,
100821,00317210,성호전자,SUNGHO ELECTRONICS CORP.,043260,
100825,00971090,어스앤에어로스페이스,Earth & Aerospace Manufacturing Ind. Co. Ltd,263540,
100826,00153278,서연탑메탈,"SEOYON TOPMETAL CO., LTD.",019770,
100827,00493325,에이엘티,"ALT Co.,Ltd.",172670,
100828,01357765,큐라티스,Quratis Inc.,348080,
100859,00111704,한화오션,"Hanwha Ocean Co., Ltd.",042660,
100860,00260408,팜스코,FARMSCO,036580,
100861,01182408,소프트캠프,"SOFTCAMP CO., LTD",258790,
100862,01636565,루미르,Lumir Inc.,474170,
100871,00405959,스타플렉스,"STARFLEX CO., LTD",115570,
100872,00365989,모나용평,"MONA YONGPYONG CO.,LTD ",070960,
100873,01621280,케이비제21호기업인수목적,"KB No.21 Special Purpose Acquisition Company Co., Ltd.",424140,
100874,01429220,피아이이,"PIE CO., LTD.",452450,
100879,00351427,와이즈넛,"WISEnut, INC.",096250,
100880,00139834,LG씨엔에스,"LG CNS Co., Ltd.",064400,
100881,00415594,동국S&C,DONGKUK STRUCTURES & CONSTRUCTION COMPANY LIMITED,100130,
100882,00362238,휴비스,HUVIS CORPORATION,079980,
100883,00441447,케이씨티,Korea Computer Terminal Inc.,089150,
100884,00362441,현대오토에버,HYUNDAI AUTOEVER CORPORATION.,307950,
100885,00489243,동아엘텍,"DONGAELTEKCo.,Ltd",088130,
100886,00422895,세이브존I&C,SAVEZONE I&C Corp.,067830,
100887,00495086,픽셀플러스,"Pixelplus. Co., Ltd.",087600,
100888,01390344,HD현대중공업,"HD HYUNDAI HEAVY INDUSTRIES CO.,LTD.",329180,
100889,00611736,엑시콘,"Exicon Co., Ltd.",092870,
100890,01003040,케이사인,"KSIGN CO., Ltd.",192250,
100891,01091054,쎄노텍,"CENOTEC Co., Ltd",222420,
100892,01130849,신시웨이,"SINSIWAY CO., LTD.",290560,
100893,01807738,하나32호스팩,Hana 32 Special Purpose Acquistion Company,475240,
100937,01283974,삐아,"BBIA.CO.,LTD.",451250,
100954,00364254,알티캐스트,Alticast Corporation,085810,
100986,00102432,계룡건설산업,"KYE-RYONG CONSTRUCTION INDUSTRIAL CO.,LTD",013580,
100987,00110884,엠젠솔루션,"MGEN SOLUTIONS CO., LTD.",032790,
100988,01480780,NH올원리츠,"NH All-One REIT Co., Ltd.",400760,
100989,00230036,드래곤플라이,"Dragonfly GF Co., Ltd.",030350,
100990,00243979,수성웹툰,"Soosung Webtoon co., Ltd.",084180,
100991,00360036,백금T&A,BG T&A Co.,046310,
100992,00567897,에스비비테크,"SBB TECH Co., Ltd.",389500,
100995,00610490,비디아이,"BDI Co., LTD.",148140,
100998,00125150,SGC에너지,"SGC Energy Co.,Ltd.",005090,
100999,00154329,TP,TP Inc.,007980,
101013,00158325,NICE평가정보,"NICE Information Service Co., Ltd.",030190,
101014,00256502,에이텍,"ATEC CO.,Ltd",045660,
101015,00371485,켐트로닉스,"CHEMTRONICSCo.,Ltd.",089010,
101016,01353848,이노벡스,INNOVEX Company Limited ,279060,
101017,01013694,인카금융서비스,"INCAR FINANCIAL SERVICE Co.,Ltd.",211050,
101018,01159853,휴온스,"HUONS CO., LTD.",243070,
101019,01234507,매일유업,"Maeil Dairies Co., Ltd.",267980,
101020,01310773,엔시스,"Nsys Co., Ltd.",333620,
101021,01407158,모코엠시스,"MOCOMSYS, Inc.",333050,
101022,01462739,비아이매트릭스,"BI MATRIX Co., Ltd.",413640,
101023,01704680,M83,"M eighty-three Co.,Ltd.",476080,
101024,00386937,국민은행,KOOKMIN BANK,060000,
101025,01179866,에스지헬스케어,"SGHEALTHCARE CO.,LTD.",398120,
101052,00292434,인트론바이오,"iNtRON Biotechnology, Inc.",048530,
101053,00415327,중앙백신,CHOONG ANG VACCINE LABORATORY,072020,
101054,00415868,펩트론,"Peptron, Inc.",087010,
101055,00453929,메디포스트,"MEDIPOSTCO.,LTD.",078160,
101061,00765462,씨에스베어링,"CS BEARING Co., Ltd.",297090,
101062,00670340,씨에스윈드,CS Wind Corporation,112610,
101076,01624162,삼성기업인수목적6호,SAMSUNG SPECIAL PURPOSE ACQUISITION 6 COMPANY,425290,
101178,00522007,크리스에프앤씨,"Creas F&C Co., Ltd",110790,
101179,00583026,율호,"Yulho Co., LTD.",072770,
101180,01061497,FSN,"FSN Co., Ltd.",214270,
101205,00239639,삼표시멘트,"SAMPYO Cement Co., Ltd.",038500,
101218,00372873,KTis,ktis Corporation,058860,
101258,00532059,그린생명과학,"GREEN LIFESCIENCE CO., LTD.",114450,
101259,00580199,메디톡스,Medy-Tox Inc.,086900,
101260,00877059,삼성바이오로직스,"SAMSUNG BIOLOGICS CO.,LTD.",207940,
101261,00926522,테고사이언스,"Tego Science, Inc.",191420,
101262,01110678,유틸렉스,"Eutilex Co.,Ltd.",263050,
101263,01114586,셀레믹스,"Celemics, Inc.",331920,
101264,01319899,SK바이오사이언스,"SK Bioscience Co.,Ltd",302440,
101265,00102618,계양전기,"KEYANG ELECTRIC MACHINERY CO.,LTD",012200,
